# BEGIN PLOT
DrawOnly=/STAR_2009_I793126/d15-x01-y01 //lustre/haven/proj/UTK0019/chughe26/RIVETAnalyses/STAR_2009_I793126/Rivet.yoda/STAR_2009_I793126:beam=dAU200:cent=GEN/d15-x01-y01
LegendOnly=/STAR_2009_I793126/d15-x01-y01 //lustre/haven/proj/UTK0019/chughe26/RIVETAnalyses/STAR_2009_I793126/Rivet.yoda/STAR_2009_I793126:beam=dAU200:cent=GEN/d15-x01-y01
# END PLOT

# BEGIN HISTO2D /STAR_2009_I793126/d15-x01-y01
IsRef=1
Path=/STAR_2009_I793126/d15-x01-y01
Title=Data
# xlow	 xhigh	 ylow	 yhigh	 val	 errminus	 errplus
1.575000e+00	1.625000e+00	1.600000e+00	1.600000e+00	9.958860e-01	2.124600e-02	2.124600e-02
1.625000e+00	1.675000e+00	1.650000e+00	1.650000e+00	9.942120e-01	2.285300e-02	2.285300e-02
1.675000e+00	1.725000e+00	1.700000e+00	1.700000e+00	9.894460e-01	2.415900e-02	2.415900e-02
1.725000e+00	1.775000e+00	1.750000e+00	1.750000e+00	9.981200e-01	2.585900e-02	2.585900e-02
1.775000e+00	1.825000e+00	1.800000e+00	1.800000e+00	9.835100e-01	2.678000e-02	2.678000e-02
1.825000e+00	1.875000e+00	1.850000e+00	1.850000e+00	9.912660e-01	2.837600e-02	2.837600e-02
1.875000e+00	1.925000e+00	1.900000e+00	1.900000e+00	9.709010e-01	3.054500e-02	3.054500e-02
1.925000e+00	1.975000e+00	1.950000e+00	1.950000e+00	9.872770e-01	3.224700e-02	3.224700e-02
1.975000e+00	2.025000e+00	2.000000e+00	2.000000e+00	9.732090e-01	3.271800e-02	3.271800e-02
2.025000e+00	2.075000e+00	2.050000e+00	2.050000e+00	9.836120e-01	3.486700e-02	3.486700e-02
2.075000e+00	2.125000e+00	2.100000e+00	2.100000e+00	9.438290e-01	3.540500e-02	3.540500e-02
2.125000e+00	2.175000e+00	2.150000e+00	2.150000e+00	9.608240e-01	3.975800e-02	3.975800e-02
2.175000e+00	2.225000e+00	2.200000e+00	2.200000e+00	9.732160e-01	4.027100e-02	4.027100e-02
2.225000e+00	2.275000e+00	2.250000e+00	2.250000e+00	9.629630e-01	4.554700e-02	4.554700e-02
2.275000e+00	2.325000e+00	2.300000e+00	2.300000e+00	9.648690e-01	4.192400e-02	4.192400e-02
2.325000e+00	2.375000e+00	2.350000e+00	2.350000e+00	9.956950e-01	5.065400e-02	5.065400e-02
2.375000e+00	2.425000e+00	2.400000e+00	2.400000e+00	1.009679e+00	5.355300e-02	5.355300e-02
2.425000e+00	2.475000e+00	2.450000e+00	2.450000e+00	1.008003e+00	5.378700e-02	5.378700e-02
2.475000e+00	2.525000e+00	2.500000e+00	2.500000e+00	9.840690e-01	5.815300e-02	5.815300e-02
2.525000e+00	2.575000e+00	2.550000e+00	2.550000e+00	9.846840e-01	5.778700e-02	5.778700e-02
2.575000e+00	2.625000e+00	2.600000e+00	2.600000e+00	9.978630e-01	6.690500e-02	6.690500e-02
2.625000e+00	2.675000e+00	2.650000e+00	2.650000e+00	9.767230e-01	6.485000e-02	6.485000e-02
2.675000e+00	2.725000e+00	2.700000e+00	2.700000e+00	1.012995e+00	6.937100e-02	6.937100e-02
2.725000e+00	2.775000e+00	2.750000e+00	2.750000e+00	1.026816e+00	7.767600e-02	7.767600e-02
2.775000e+00	2.825000e+00	2.800000e+00	2.800000e+00	9.635360e-01	7.858500e-02	7.858500e-02
2.825000e+00	2.875000e+00	2.850000e+00	2.850000e+00	1.017351e+00	9.145500e-02	9.145500e-02
2.875000e+00	2.925000e+00	2.900000e+00	2.900000e+00	1.025720e+00	9.092900e-02	9.092900e-02
2.925000e+00	2.975000e+00	2.950000e+00	2.950000e+00	1.008828e+00	9.143400e-02	9.143400e-02
2.975000e+00	3.025000e+00	3.000000e+00	3.000000e+00	1.025672e+00	9.146500e-02	9.146500e-02
3.025000e+00	3.075000e+00	3.050000e+00	3.050000e+00	1.029758e+00	1.042880e-01	1.042880e-01
3.075000e+00	3.125000e+00	3.100000e+00	3.100000e+00	1.013413e+00	1.046680e-01	1.046680e-01
3.125000e+00	3.175000e+00	3.150000e+00	3.150000e+00	9.860710e-01	1.097590e-01	1.097590e-01
3.175000e+00	3.225000e+00	3.200000e+00	3.200000e+00	1.021650e+00	1.284620e-01	1.284620e-01
3.225000e+00	3.275000e+00	3.250000e+00	3.250000e+00	1.029758e+00	1.369970e-01	1.369970e-01
3.275000e+00	3.325000e+00	3.300000e+00	3.300000e+00	9.375410e-01	1.173220e-01	1.173220e-01
3.325000e+00	3.375000e+00	3.350000e+00	3.350000e+00	9.717440e-01	1.170330e-01	1.170330e-01
3.375000e+00	3.425000e+00	3.400000e+00	3.400000e+00	1.029758e+00	1.388530e-01	1.388530e-01
3.425000e+00	3.475000e+00	3.450000e+00	3.450000e+00	1.029758e+00	1.363950e-01	1.363950e-01
3.475000e+00	3.525000e+00	3.500000e+00	3.500000e+00	1.010144e+00	1.400880e-01	1.400880e-01
3.525000e+00	3.575000e+00	3.550000e+00	3.550000e+00	1.029758e+00	1.561320e-01	1.561320e-01
3.575000e+00	3.625000e+00	3.600000e+00	3.600000e+00	1.029758e+00	1.518300e-01	1.518300e-01
3.625000e+00	3.675000e+00	3.650000e+00	3.650000e+00	1.029758e+00	1.728310e-01	1.728310e-01
3.675000e+00	3.725000e+00	3.700000e+00	3.700000e+00	9.361440e-01	1.829240e-01	1.829240e-01
3.725000e+00	3.775000e+00	3.750000e+00	3.750000e+00	1.029758e+00	1.834760e-01	1.834760e-01
3.775000e+00	3.825000e+00	3.800000e+00	3.800000e+00	1.029758e+00	1.659610e-01	1.659610e-01
3.825000e+00	3.875000e+00	3.850000e+00	3.850000e+00	1.029758e+00	1.692910e-01	1.692910e-01
3.875000e+00	3.925000e+00	3.900000e+00	3.900000e+00	1.029758e+00	2.802650e-01	2.802650e-01
3.925000e+00	3.975000e+00	3.950000e+00	3.950000e+00	1.029758e+00	2.170920e-01	2.170920e-01
3.975000e+00	4.025000e+00	4.000000e+00	4.000000e+00	1.029758e+00	2.658820e-01	2.658820e-01
4.025000e+00	4.075000e+00	4.050000e+00	4.050000e+00	1.029758e+00	2.247120e-01	2.247120e-01
4.075000e+00	4.125000e+00	4.100000e+00	4.100000e+00	1.029758e+00	2.427160e-01	2.427160e-01
4.125000e+00	4.175000e+00	4.150000e+00	4.150000e+00	1.029758e+00	3.177900e-01	3.177900e-01
4.175000e+00	4.225000e+00	4.200000e+00	4.200000e+00	1.029758e+00	2.394140e-01	2.394140e-01
4.225000e+00	4.275000e+00	4.250000e+00	4.250000e+00	1.029758e+00	2.362430e-01	2.362430e-01
4.275000e+00	4.325000e+00	4.300000e+00	4.300000e+00	1.029758e+00	2.427160e-01	2.427160e-01
4.325000e+00	4.375000e+00	4.350000e+00	4.350000e+00	1.029758e+00	2.856030e-01	2.856030e-01
4.375000e+00	4.425000e+00	4.400000e+00	4.400000e+00	1.029758e+00	2.574400e-01	2.574400e-01
4.425000e+00	4.475000e+00	4.450000e+00	4.450000e+00	1.029758e+00	7.281490e-01	7.281490e-01
4.475000e+00	4.525000e+00	4.500000e+00	4.500000e+00	9.725490e-01	1.899000e-01	1.899000e-01
4.525000e+00	4.575000e+00	4.550000e+00	4.550000e+00	6.435990e-01	1.640860e-01	1.640860e-01
4.575000e+00	4.625000e+00	4.600000e+00	4.600000e+00	1.029758e+00	2.658820e-01	2.658820e-01
4.625000e+00	4.675000e+00	4.650000e+00	4.650000e+00	1.029758e+00	3.340980e-01	3.340980e-01
4.675000e+00	4.725000e+00	4.700000e+00	4.700000e+00	1.029758e+00	2.394140e-01	2.394140e-01
4.725000e+00	4.775000e+00	4.750000e+00	4.750000e+00	1.029758e+00	3.256380e-01	3.256380e-01
4.775000e+00	4.825000e+00	4.800000e+00	4.800000e+00	1.029758e+00	5.148790e-01	5.148790e-01
4.825000e+00	4.875000e+00	4.850000e+00	4.850000e+00	9.267820e-01	3.011050e-01	3.011050e-01
4.875000e+00	4.925000e+00	4.900000e+00	4.900000e+00	1.029758e+00	5.504290e-01	5.504290e-01
4.925000e+00	4.975000e+00	4.950000e+00	4.950000e+00	1.029758e+00	3.432530e-01	3.432530e-01
4.975000e+00	5.025000e+00	5.000000e+00	5.000000e+00	6.865050e-01	2.558450e-01	2.558450e-01
5.025000e+00	5.075000e+00	5.050000e+00	5.050000e+00	1.029758e+00	4.203970e-01	4.203970e-01
5.075000e+00	5.125000e+00	5.100000e+00	5.100000e+00	1.029758e+00	4.203970e-01	4.203970e-01
5.125000e+00	5.175000e+00	5.150000e+00	5.150000e+00	1.029758e+00	3.532040e-01	3.532040e-01
5.175000e+00	5.225000e+00	5.200000e+00	5.200000e+00	1.029758e+00	3.432530e-01	3.432530e-01
5.225000e+00	5.275000e+00	5.250000e+00	5.250000e+00	1.029758e+00	3.532040e-01	3.532040e-01
5.275000e+00	5.325000e+00	5.300000e+00	5.300000e+00	1.029758e+00	3.892120e-01	3.892120e-01
5.325000e+00	5.375000e+00	5.350000e+00	5.350000e+00	1.029758e+00	4.203970e-01	4.203970e-01
5.375000e+00	5.425000e+00	5.400000e+00	5.400000e+00	1.029758e+00	1.029758e+00	1.029758e+00
5.425000e+00	5.475000e+00	5.450000e+00	5.450000e+00	1.029758e+00	5.945310e-01	5.945310e-01
5.475000e+00	5.525000e+00	5.500000e+00	5.500000e+00	1.029758e+00	6.512760e-01	6.512760e-01
5.525000e+00	5.575000e+00	5.550000e+00	5.550000e+00	1.029758e+00	7.281490e-01	7.281490e-01
5.575000e+00	5.625000e+00	5.600000e+00	5.600000e+00	1.029758e+00	4.854330e-01	4.854330e-01
5.625000e+00	5.675000e+00	5.650000e+00	5.650000e+00	6.178550e-01	4.512170e-01	4.512170e-01
5.675000e+00	5.725000e+00	5.700000e+00	5.700000e+00	1.029758e+00	8.407940e-01	8.407940e-01
5.725000e+00	5.775000e+00	5.750000e+00	5.750000e+00	1.029758e+00	4.605220e-01	4.605220e-01
5.775000e+00	5.825000e+00	5.800000e+00	5.800000e+00	1.029758e+00	3.104840e-01	3.104840e-01
5.825000e+00	5.875000e+00	5.850000e+00	5.850000e+00	1.029758e+00	8.407940e-01	8.407940e-01
5.875000e+00	5.925000e+00	5.900000e+00	5.900000e+00	1.029758e+00	1.029758e+00	1.029758e+00
5.925000e+00	5.975000e+00	5.950000e+00	5.950000e+00	1.029758e+00	6.512760e-01	6.512760e-01
5.975000e+00	6.025000e+00	6.000000e+00	6.000000e+00	1.029758e+00	4.854330e-01	4.854330e-01
6.025000e+00	6.075000e+00	6.050000e+00	6.050000e+00	1.029758e+00	6.512760e-01	6.512760e-01
6.075000e+00	6.125000e+00	6.100000e+00	6.100000e+00	1.029758e+00	1.456298e+00	1.456298e+00
6.125000e+00	6.175000e+00	6.150000e+00	6.150000e+00	1.029758e+00	7.281490e-01	7.281490e-01
6.175000e+00	6.225000e+00	6.200000e+00	6.200000e+00	1.029758e+00	5.504290e-01	5.504290e-01
6.225000e+00	6.275000e+00	6.250000e+00	6.250000e+00	1.029758e+00	4.039040e-01	4.039040e-01
6.275000e+00	6.325000e+00	6.300000e+00	6.300000e+00	1.029758e+00	6.512760e-01	6.512760e-01
6.325000e+00	6.375000e+00	6.350000e+00	6.350000e+00	1.029758e+00	6.512760e-01	6.512760e-01
6.375000e+00	6.425000e+00	6.400000e+00	6.400000e+00	1.029758e+00	1.029758e+00	1.029758e+00
6.425000e+00	6.475000e+00	6.450000e+00	6.450000e+00	1.000000e-10	1.000000e-10	1.000000e-10
6.475000e+00	6.525000e+00	6.500000e+00	6.500000e+00	1.000000e-10	1.000000e-10	1.000000e-10
6.525000e+00	6.575000e+00	6.550000e+00	6.550000e+00	1.029758e+00	1.029758e+00	1.029758e+00
6.575000e+00	6.625000e+00	6.600000e+00	6.600000e+00	1.029758e+00	5.945310e-01	5.945310e-01
6.625000e+00	6.675000e+00	6.650000e+00	6.650000e+00	7.723190e-01	5.898680e-01	5.898680e-01
6.675000e+00	6.725000e+00	6.700000e+00	6.700000e+00	1.029758e+00	4.390900e-01	4.390900e-01
6.725000e+00	6.775000e+00	6.750000e+00	6.750000e+00	7.723190e-01	5.898680e-01	5.898680e-01
# END HISTO2D

