# BEGIN PLOT
DrawOnly=/STAR_2009_I793126/d22-x01-y01 //lustre/haven/proj/UTK0019/chughe26/RIVETAnalyses/STAR_2009_I793126/Rivet.yoda/STAR_2009_I793126:beam=dAU200:cent=GEN/d22-x01-y01
LegendOnly=/STAR_2009_I793126/d22-x01-y01 //lustre/haven/proj/UTK0019/chughe26/RIVETAnalyses/STAR_2009_I793126/Rivet.yoda/STAR_2009_I793126:beam=dAU200:cent=GEN/d22-x01-y01
# END PLOT

# BEGIN HISTO2D /STAR_2009_I793126/d22-x01-y01
IsRef=1
Path=/STAR_2009_I793126/d22-x01-y01
Title=Data
# xlow	 xhigh	 ylow	 yhigh	 val	 errminus	 errplus
6.000000e-01	6.400000e-01	6.200000e-01	6.200000e-01	7.724890e-01	8.374000e-03	8.374000e-03
6.400000e-01	6.800000e-01	6.600000e-01	6.600000e-01	7.608910e-01	8.688000e-03	8.688000e-03
6.800000e-01	7.200000e-01	7.000000e-01	7.000000e-01	7.682360e-01	8.533000e-03	8.533000e-03
7.200000e-01	7.600000e-01	7.400000e-01	7.400000e-01	7.558710e-01	8.737000e-03	8.737000e-03
7.600000e-01	8.000000e-01	7.800000e-01	7.800000e-01	7.641180e-01	8.868000e-03	8.868000e-03
8.000000e-01	8.400000e-01	8.200000e-01	8.200000e-01	7.523950e-01	8.713000e-03	8.713000e-03
8.400000e-01	8.800000e-01	8.600000e-01	8.600000e-01	7.518160e-01	8.900000e-03	8.900000e-03
8.800000e-01	9.200000e-01	9.000000e-01	9.000000e-01	7.676940e-01	8.603000e-03	8.603000e-03
9.200000e-01	9.600000e-01	9.400000e-01	9.400000e-01	7.671570e-01	8.730000e-03	8.730000e-03
9.600000e-01	1.000000e+00	9.800000e-01	9.800000e-01	7.681350e-01	8.593000e-03	8.593000e-03
1.000000e+00	1.040000e+00	1.020000e+00	1.020000e+00	7.701210e-01	8.510000e-03	8.510000e-03
1.040000e+00	1.080000e+00	1.060000e+00	1.060000e+00	7.485410e-01	8.812000e-03	8.812000e-03
1.080000e+00	1.120000e+00	1.100000e+00	1.100000e+00	7.704350e-01	8.573000e-03	8.573000e-03
1.120000e+00	1.160000e+00	1.140000e+00	1.140000e+00	7.567270e-01	8.901000e-03	8.901000e-03
1.160000e+00	1.200000e+00	1.180000e+00	1.180000e+00	7.633810e-01	8.684000e-03	8.684000e-03
1.200000e+00	1.240000e+00	1.220000e+00	1.220000e+00	7.728240e-01	8.563000e-03	8.563000e-03
1.240000e+00	1.280000e+00	1.260000e+00	1.260000e+00	7.602750e-01	8.754000e-03	8.754000e-03
1.280000e+00	1.320000e+00	1.300000e+00	1.300000e+00	7.554990e-01	8.794000e-03	8.794000e-03
1.320000e+00	1.360000e+00	1.340000e+00	1.340000e+00	7.589720e-01	8.648000e-03	8.648000e-03
1.360000e+00	1.400000e+00	1.380000e+00	1.380000e+00	7.780640e-01	8.657000e-03	8.657000e-03
1.400000e+00	1.440000e+00	1.420000e+00	1.420000e+00	7.774160e-01	8.424000e-03	8.424000e-03
1.440000e+00	1.480000e+00	1.460000e+00	1.460000e+00	7.560350e-01	9.004000e-03	9.004000e-03
1.480000e+00	1.520000e+00	1.500000e+00	1.500000e+00	7.654010e-01	8.734000e-03	8.734000e-03
1.520000e+00	1.560000e+00	1.540000e+00	1.540000e+00	7.470750e-01	8.827000e-03	8.827000e-03
1.560000e+00	1.600000e+00	1.580000e+00	1.580000e+00	7.583870e-01	8.881000e-03	8.881000e-03
1.600000e+00	1.640000e+00	1.620000e+00	1.620000e+00	7.664690e-01	8.651000e-03	8.651000e-03
1.640000e+00	1.680000e+00	1.660000e+00	1.660000e+00	7.662160e-01	8.595000e-03	8.595000e-03
1.680000e+00	1.720000e+00	1.700000e+00	1.700000e+00	7.663960e-01	8.719000e-03	8.719000e-03
1.720000e+00	1.760000e+00	1.740000e+00	1.740000e+00	7.693930e-01	8.583000e-03	8.583000e-03
1.760000e+00	1.800000e+00	1.780000e+00	1.780000e+00	7.655190e-01	8.734000e-03	8.734000e-03
1.800000e+00	1.840000e+00	1.820000e+00	1.820000e+00	7.649830e-01	8.743000e-03	8.743000e-03
1.840000e+00	1.880000e+00	1.860000e+00	1.860000e+00	7.662470e-01	8.569000e-03	8.569000e-03
1.880000e+00	1.920000e+00	1.900000e+00	1.900000e+00	7.809790e-01	8.462000e-03	8.462000e-03
1.920000e+00	1.960000e+00	1.940000e+00	1.940000e+00	7.990060e-01	8.247000e-03	8.247000e-03
1.960000e+00	2.000000e+00	1.980000e+00	1.980000e+00	7.794240e-01	8.394000e-03	8.394000e-03
# END HISTO2D

